case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14H-2008-0006,1,723205.0,723205.0,0.0,0.0,1795499.0,1795499.0,1462017.0,1462017.0,1935.0,,0.0,0.0,subject,,
C14H-2008-0007,1,746392.0,746392.0,0.0,0.0,254231.0,254231.0,1649530.0,1649530.0,1938.0,,0.0,0.0,subject,,
C14H-2008-0010,1,1167943.0,1167943.0,0.0,0.0,110883.0,110883.0,5239772.0,5239772.0,2011.0,,0.0,0.0,subject,,
C14H-2008-0011,1,1339078.0,1339078.0,0.0,0.0,1405007.0,1405007.0,2848573.0,2848573.0,1939.0,,0.0,0.0,subject,,
C14H-2008-0012,1,676617.0,676617.0,0.0,0.0,192781.0,192781.0,973718.0,973718.0,1930.0,,0.0,0.0,subject,,
C14H-2008-0013,1,979869.0,979869.0,0.0,0.0,1645729.0,1645729.0,2000000.0,2000000.0,2011.0,,0.0,0.0,subject,,
C14H-2008-0014,1,940238.0,940238.0,0.0,0.0,1986129.0,1986129.0,3435761.0,3435761.0,1932.0,,0.0,0.0,subject,,
C14H-2008-0015,1,1553163.0,1553163.0,0.0,0.0,1458128.0,1458128.0,4050010.0,4050010.0,1927.0,,0.0,0.0,subject,,
C14H-2008-0016,1,1392863.0,1392863.0,0.0,0.0,1836153.0,1836153.0,4279004.0,4279004.0,1930.0,,0.0,0.0,subject,,
C14H-2008-0018,1,522900.0,522900.0,0.0,0.0,253902.0,253902.0,765590.0,765590.0,1935.0,,2490.0,2490.0,subject,,
C14H-2008-0019,1,755000.0,755000.0,0.0,0.0,1292623.0,1292623.0,846593.0,846593.0,,,0.0,0.0,subject,,
C14H-2008-0020,1,1704241.0,1704241.0,0.0,0.0,270291.0,270291.0,1756949.0,1756949.0,,,11712.99,11712.99,subject,,
C14H-2008-0023,1,880000.0,880000.0,0.0,0.0,1675920.0,1675920.0,880000.0,880000.0,,,0.0,0.0,subject,,
C14H-2008-0024,1,724869.0,724869.0,0.0,0.0,1933478.0,1933478.0,780000.0,780000.0,2023.0,,0.0,0.0,subject,,
C14H-2008-0026,1,1356612.0,1356612.0,0.0,0.0,112331.0,112331.0,1994589.0,1994589.0,1938.0,,0.0,0.0,subject,,
C14H-2008-0027,1,0.0,0.0,103416531.0,103416531.0,100067.0,100067.0,91455656.0,91455656.0,,,1566940.32,1566940.32,subject,,
C14H-2008-0028,1,1811250.0,1811250.0,0.0,0.0,1958016.0,1958016.0,2594295.0,2594295.0,1935.0,,0.0,0.0,subject,,
C14H-2008-0030,1,587596.0,587596.0,0.0,0.0,268765.0,268765.0,1131544.0,1131544.0,1917.0,,0.0,0.0,subject,,
C14H-2008-0031,1,1258362.0,1258362.0,0.0,0.0,112329.0,112329.0,2095325.0,2095325.0,1937.0,,0.0,0.0,subject,,
C14H-2008-0032,1,1451996.0,1451996.0,0.0,0.0,1796369.0,1796369.0,3272952.0,3272952.0,1941.0,,0.0,0.0,subject,,
C14H-2008-0033,1,1298655.0,1298655.0,0.0,0.0,113715.0,113715.0,1993535.0,1993535.0,1937.0,,0.0,0.0,subject,,
C14H-2008-0034,1,1273809.0,1273809.0,0.0,0.0,112330.0,112330.0,2371527.0,2371527.0,1940.0,,0.0,0.0,subject,,
C14H-2008-0035,1,919149.0,919149.0,0.0,0.0,1343293.0,1343293.0,2212341.0,2212341.0,1920.0,,0.0,0.0,subject,,
C14H-2008-0036,1,243305.0,243305.0,0.0,0.0,2002866.0,2002866.0,385963.0,385963.0,1951.0,,0.0,0.0,subject,,
C14H-2008-0038,1,655337.0,655337.0,0.0,0.0,102359.0,102359.0,1053000.0,1053000.0,1950.0,,0.0,0.0,subject,,
C14H-2008-0039,1,833455.0,833455.0,0.0,0.0,1909858.0,1909858.0,1198720.0,1198720.0,1916.0,,0.0,0.0,subject,,
C14H-2008-0161,1,2747061.0,2747061.0,0.0,0.0,1616862.0,1616862.0,3949948.0,3949948.0,1948.0,,0.0,0.0,subject,,
C14H-2009-0001,1,554429.0,554429.0,0.0,0.0,1686535.0,1686535.0,1168170.0,1168170.0,1925.0,,0.0,0.0,subject,,
C14H-2009-0002,1,523730.0,523730.0,0.0,0.0,1834497.0,1834497.0,832530.0,832530.0,1907.0,,0.0,0.0,subject,,
C14H-2009-0004,1,661883.0,661883.0,0.0,0.0,1979720.0,1979720.0,710250.0,710250.0,1930.0,,0.0,0.0,subject,,
C14H-2009-0005,1,1155700.0,1155700.0,0.0,0.0,1352598.0,1352598.0,2330423.0,2330423.0,1933.0,,0.0,0.0,subject,,
C14H-2009-0006,1,1620000.0,1620000.0,0.0,0.0,1646525.0,1646525.0,1620000.0,1620000.0,,,0.0,0.0,subject,,
C14H-2009-0007,1,1355168.0,1355168.0,0.0,0.0,113717.0,113717.0,2591243.0,2591243.0,1950.0,,0.0,0.0,subject,,
C14H-2009-0008,1,1058795.0,1058795.0,0.0,0.0,1762341.0,1762341.0,4133666.0,4133666.0,1933.0,,0.0,0.0,subject,,
C14H-2009-0009,1,1032992.0,1032992.0,0.0,0.0,1852631.0,1852631.0,1528813.0,1528813.0,1938.0,,0.0,0.0,subject,,
C14H-2009-0010,1,1543491.0,1543491.0,0.0,0.0,112417.0,112417.0,2277148.0,2277148.0,1953.0,,0.0,0.0,subject,,
C14H-2009-0011,1,1099688.0,1099688.0,0.0,0.0,1588718.0,1588718.0,1596741.0,1596741.0,1910.0,,12937.5,12937.5,subject,,
C14H-2009-0012,1,1114906.0,1114906.0,0.0,0.0,1734820.0,1734820.0,2083338.0,2083338.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0013,1,6500000.0,6500000.0,0.0,0.0,186818.0,186818.0,8080150.0,8080150.0,1930.0,,16250.0,16250.0,subject,,
C14H-2009-0014,1,723962.0,723962.0,0.0,0.0,1961533.0,1961533.0,1053286.0,1053286.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0015,1,1349929.0,1349929.0,0.0,0.0,112353.0,112353.0,2497900.0,2497900.0,1927.0,,0.0,0.0,subject,,
C14H-2009-0016,1,0.0,0.0,6035240.0,6035240.0,120801.0,120801.0,6035240.0,6035240.0,,,12070.48,12070.48,subject,,
C14H-2009-0017,1,688736.0,688736.0,0.0,0.0,1420438.0,1420438.0,1158648.0,1158648.0,1923.0,,0.0,0.0,subject,,
C14H-2009-0018,1,414600.0,414600.0,0.0,0.0,210393.0,210393.0,847998.0,847998.0,2008.0,,0.0,0.0,subject,,
C14H-2009-0019,1,0.0,0.0,1837961.0,1837961.0,181827.0,181827.0,1827728.0,1827728.0,,,15320.05,15320.05,subject,,
C14H-2009-0020,1,1167001.0,1167001.0,0.0,0.0,1811843.0,1811843.0,3527823.0,3527823.0,1929.0,,0.0,0.0,subject,,
C14H-2009-0021,1,1680481.0,1680481.0,0.0,0.0,1431842.0,1431842.0,3214000.0,3214000.0,1930.0,,0.0,0.0,subject,,
C14H-2009-0022,1,1704268.0,1704268.0,0.0,0.0,1386526.0,1386526.0,6174000.0,6174000.0,1955.0,,0.0,0.0,subject,,
C14H-2009-0023,1,775397.0,775397.0,0.0,0.0,1924917.0,1924917.0,1680769.0,1680769.0,1920.0,,0.0,0.0,subject,,
C14H-2009-0024,1,1274272.0,1274272.0,0.0,0.0,113735.0,113735.0,1772036.0,1772036.0,1938.0,,0.0,0.0,subject,,
C14H-2009-0026,1,0.0,0.0,5381947.0,5381947.0,1358296.0,1358296.0,5381947.0,5381947.0,,,17664.0,17664.0,subject,,
C14H-2009-0027,1,1512970.0,1512970.0,0.0,0.0,113627.0,113627.0,2839656.0,2839656.0,1949.0,,0.0,0.0,subject,,
C14H-2009-0028,1,1235315.0,1235315.0,0.0,0.0,1762660.0,1762660.0,3500000.0,3500000.0,1926.0,,0.0,0.0,subject,,
C14H-2009-0029,1,1287481.0,1287481.0,0.0,0.0,1289656.0,1289656.0,2679238.0,2679238.0,1946.0,,0.0,0.0,subject,,
C14H-2009-0030,1,1203176.0,1203176.0,0.0,0.0,1353678.0,1353678.0,3467107.0,3467107.0,1938.0,,0.0,0.0,subject,,
C14H-2009-0032,1,1138501.0,1138501.0,0.0,0.0,1536736.0,1536736.0,1691785.0,1691785.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0034,1,1432413.0,1432413.0,0.0,0.0,112395.0,112395.0,2597836.0,2597836.0,1939.0,,0.0,0.0,subject,,
C14H-2009-0035,1,1233720.0,1233720.0,0.0,0.0,1416443.0,1416443.0,2517329.0,2517329.0,1919.0,,13708.0,13708.0,subject,,
C14H-2009-0036,1,860726.0,860726.0,0.0,0.0,1479820.0,1479820.0,1450000.0,1450000.0,1910.0,,0.0,0.0,subject,,
C14H-2009-0037,1,1011730.0,1011730.0,0.0,0.0,1413617.0,1413617.0,1456197.0,1456197.0,1929.0,,0.0,0.0,subject,,
C14H-2009-0038,1,1044989.0,1044989.0,0.0,0.0,1366417.0,1366417.0,1997764.0,1997764.0,1934.0,,0.0,0.0,subject,,
C14H-2009-0039,1,1085691.0,1085691.0,0.0,0.0,1676830.0,1676830.0,2100000.0,2100000.0,1938.0,,0.0,0.0,subject,,
C14H-2009-0040,1,894473.0,894473.0,0.0,0.0,1918377.0,1918377.0,1690000.0,1690000.0,1934.0,,0.0,0.0,subject,,
C14H-2009-0041,1,1195084.0,1195084.0,0.0,0.0,1825449.0,1825449.0,6976313.0,6976313.0,1924.0,,0.0,0.0,subject,,
C14H-2009-0042,1,1501961.0,1501961.0,0.0,0.0,1341043.0,1341043.0,3876517.0,3876517.0,1939.0,,0.0,0.0,subject,,
C14H-2009-0043,1,721650.0,721650.0,0.0,0.0,185377.0,185377.0,1618914.0,1618914.0,1923.0,,8490.0,8490.0,subject,,
C14H-2009-0044,1,814572.0,814572.0,0.0,0.0,1734779.0,1734779.0,1798428.0,1798428.0,1910.0,,9583.2,9583.2,subject,,
C14H-2009-0045,1,1099688.0,1099688.0,0.0,0.0,1716462.0,1716462.0,2390486.0,2390486.0,1910.0,,12937.5,12937.5,subject,,
C14H-2009-0046,1,1236946.0,1236946.0,0.0,0.0,112347.0,112347.0,2331421.0,2331421.0,1936.0,,0.0,0.0,subject,,
C14H-2009-0047,1,1189390.0,1189390.0,0.0,0.0,113736.0,113736.0,2109609.0,2109609.0,1945.0,,0.0,0.0,subject,,
C14H-2009-0048,1,1673190.0,1673190.0,0.0,0.0,1946937.0,1946937.0,4650000.0,4650000.0,1946.0,,0.0,0.0,subject,,
C14H-2009-0049,1,1152144.0,1152144.0,0.0,0.0,1479679.0,1479679.0,3523507.0,3523507.0,2016.0,,0.0,0.0,subject,,
C14H-2009-0050,1,1580203.0,1580203.0,0.0,0.0,1584301.0,1584301.0,3473733.0,3473733.0,1933.0,,0.0,0.0,subject,,
C14H-2009-0051,1,500000.0,500000.0,0.0,0.0,1532400.0,1532400.0,700000.0,700000.0,,,0.0,0.0,subject,,
C14H-2009-0052,1,1134578.0,1134578.0,0.0,0.0,1863863.0,1863863.0,1649000.0,1649000.0,1945.0,,0.0,0.0,subject,,
C14H-2009-0053,1,1120414.0,1120414.0,0.0,0.0,1733769.0,1733769.0,2595951.0,2595951.0,1980.0,,0.0,0.0,subject,,
C14H-2009-0054,1,2688000.0,2688000.0,0.0,0.0,1446953.0,1446953.0,2688000.0,2688000.0,1907.0,,7680.0,7680.0,subject,,
C14H-2009-0055,1,277275.0,277275.0,0.0,0.0,1921620.0,1921620.0,633882.0,633882.0,2011.0,,0.0,0.0,subject,,
C14H-2009-0056,1,1817749.0,1817749.0,0.0,0.0,1758785.0,1758785.0,3614690.0,3614690.0,1934.0,,0.0,0.0,subject,,
C14H-2009-0057,1,1086732.0,1086732.0,0.0,0.0,1513484.0,1513484.0,2411318.0,2411318.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0058,1,1014034.0,1014034.0,0.0,0.0,1761482.0,1761482.0,2479489.0,2479489.0,1918.0,,0.0,0.0,subject,,
C14H-2009-0059,1,2944000.0,2944000.0,0.0,0.0,100706.0,100706.0,2944001.0,2944001.0,,,3680.0,3680.0,subject,,
C14H-2009-0060,1,1165224.0,1165224.0,0.0,0.0,1439039.0,1439039.0,3400000.0,3400000.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0061,1,1175319.0,1175319.0,0.0,0.0,1856340.0,1856340.0,4281184.0,4281184.0,1932.0,,0.0,0.0,subject,,
C14H-2009-0062,1,749500.0,749500.0,0.0,0.0,1560223.0,1560223.0,2448360.0,2448360.0,2010.0,,7495.0,7495.0,subject,,
C14H-2009-0063,1,713412.0,713412.0,0.0,0.0,423023.0,423023.0,1604614.0,1604614.0,2010.0,,0.0,0.0,subject,,
C14H-2009-0064,1,898015.0,898015.0,0.0,0.0,1630017.0,1630017.0,3485879.0,3485879.0,2010.0,,0.0,0.0,subject,,
C14H-2009-0065,1,786393.0,786393.0,0.0,0.0,1331334.0,1331334.0,1976501.0,1976501.0,1926.0,,0.0,0.0,subject,,
C14H-2009-0066,1,1275373.0,1275373.0,0.0,0.0,112342.0,112342.0,2400000.0,2400000.0,1937.0,,0.0,0.0,subject,,
C14H-2009-0067,1,1010963.0,1010963.0,0.0,0.0,1695578.0,1695578.0,1637077.0,1637077.0,1916.0,,0.0,0.0,subject,,
C14H-2009-0068,1,548737.0,548737.0,0.0,0.0,1960952.0,1960952.0,874899.0,874899.0,2010.0,,0.0,0.0,subject,,
C14H-2009-0087,1,1307500.0,1307500.0,0.0,0.0,1879053.0,1879053.0,2381195.0,2381195.0,1951.0,,0.0,0.0,subject,,
C14H-2010-0001,1,1077316.0,1077316.0,0.0,0.0,1328583.0,1328583.0,1956898.0,1956898.0,1937.0,,0.0,0.0,subject,,
C14H-2010-0002,1,1871658.0,1871658.0,0.0,0.0,1809876.0,1809876.0,2575000.0,2575000.0,1942.0,,0.0,0.0,subject,,
C14H-2010-0003,1,1192830.0,1192830.0,0.0,0.0,1646772.0,1646772.0,7502622.0,7502622.0,1922.0,,0.0,0.0,subject,,
C14H-2010-0004,1,699370.0,699370.0,0.0,0.0,1421254.0,1421254.0,1252803.0,1252803.0,1914.0,,0.0,0.0,subject,,
C14H-2010-0005,1,917525.0,917525.0,0.0,0.0,190694.0,190694.0,1427214.0,1427214.0,1924.0,,0.0,0.0,subject,,
C14H-2010-0006,90,847150.0,114978218.0,0.0,3972450.0,1666452.0,120140523.0,1483732.0,166527186.0,1920.0,,0.0,305661.35,subject,,
C14H-2010-0007,1,2065634.0,2065634.0,0.0,0.0,1517105.0,1517105.0,3758699.0,3758699.0,2018.0,,0.0,0.0,subject,,
C14H-2010-0008,1,7536000.0,7536000.0,0.0,0.0,179334.0,179334.0,52559176.0,52559176.0,1930.0,,25120.0,25120.0,subject,,
C14H-2010-0009,1,823705.0,823705.0,0.0,0.0,1916846.0,1916846.0,1423730.0,1423730.0,1933.0,,0.0,0.0,subject,,
C14H-2010-0010,1,1752166.0,1752166.0,0.0,0.0,112434.0,112434.0,2730508.0,2730508.0,1960.0,,0.0,0.0,subject,,
C14H-2010-0011,1,2168714.0,2168714.0,0.0,0.0,114954.0,114954.0,3786071.0,3786071.0,1945.0,,0.0,0.0,subject,,
C14H-2010-0012,1,1105000.0,1105000.0,0.0,0.0,1350030.0,1350030.0,1425000.0,1425000.0,1953.0,,13000.0,13000.0,subject,,
C14H-2010-0013,1,1281928.0,1281928.0,0.0,0.0,1814598.0,1814598.0,2093609.0,2093609.0,1955.0,,30163.0,30163.0,subject,,
C14H-2010-0014,1,568446.0,568446.0,0.0,0.0,569648.0,569648.0,1219448.0,1219448.0,1915.0,,0.0,0.0,subject,,
C14H-2010-0015,1,1510018.0,1510018.0,0.0,0.0,1970326.0,1970326.0,2879542.0,2879542.0,1937.0,,0.0,0.0,subject,,
C14H-2010-0016,1,522851.0,522851.0,0.0,0.0,1592078.0,1592078.0,1608775.0,1608775.0,2012.0,,0.0,0.0,subject,,
C14H-2010-0017,1,0.0,0.0,853598.0,853598.0,109854.0,109854.0,260000.0,260000.0,,,0.0,0.0,subject,,
C14H-2010-0018,1,299156.0,299156.0,0.0,0.0,1604519.0,1604519.0,1137457.0,1137457.0,2015.0,,0.0,0.0,subject,,
C14H-2010-0019,263,559361.0,155287845.0,0.0,32778732.0,1515941.0,309007360.0,831624.0,263612751.0,1926.0,,0.0,807597.28,subject,,
C14H-2010-0020,1,1508127.0,1508127.0,0.0,0.0,112405.0,112405.0,2960001.0,2960001.0,1938.0,,0.0,0.0,subject,,
C14H-2010-0021,1,624941.0,624941.0,0.0,0.0,1766638.0,1766638.0,691702.0,691702.0,1934.0,,0.0,0.0,subject,,
C14H-2010-0022,1,859051.0,859051.0,0.0,0.0,122045.0,122045.0,1956632.0,1956632.0,1915.0,,0.0,0.0,subject,,
C14H-2010-0023,1,1595371.0,1595371.0,0.0,0.0,1369260.0,1369260.0,2697082.0,2697082.0,1927.0,,0.0,0.0,subject,,
C14H-2010-0024,1,1294668.0,1294668.0,0.0,0.0,1538000.0,1538000.0,2400000.0,2400000.0,1950.0,,0.0,0.0,subject,,
C14H-2010-0025,1,1149083.0,1149083.0,0.0,0.0,1567053.0,1567053.0,3300000.0,3300000.0,1935.0,,0.0,0.0,subject,,
C14H-2010-0026,1,8775000.0,8775000.0,0.0,0.0,190423.0,190423.0,9875366.0,9875366.0,1969.0,,39000.0,39000.0,subject,,
C14H-2010-0027,1,602245.0,602245.0,0.0,0.0,1916054.0,1916054.0,1395871.0,1395871.0,1945.0,,0.0,0.0,subject,,
C14H-2010-0028,1,613462.0,613462.0,0.0,0.0,2032846.0,2032846.0,1606803.0,1606803.0,1930.0,,0.0,0.0,subject,,
C14H-2010-0029,1,308750.0,308750.0,0.0,0.0,181578.0,181578.0,1172269.0,1172269.0,2010.0,,0.0,0.0,subject,,
C14H-2010-0030,1,361889.0,361889.0,0.0,0.0,1983793.0,1983793.0,1486025.0,1486025.0,2015.0,,0.0,0.0,subject,,
C14H-2010-0032,1,821567.0,821567.0,0.0,0.0,174378.0,174378.0,2300000.0,2300000.0,1938.0,,0.0,0.0,subject,,
C14H-2010-0033,1,543293.0,543293.0,0.0,0.0,1895098.0,1895098.0,1352113.0,1352113.0,1928.0,,0.0,0.0,subject,,
C14H-2010-0034,1,2944000.0,2944000.0,0.0,0.0,100706.0,100706.0,2944001.0,2944001.0,,,3680.0,3680.0,subject,,
C14H-2010-0035,1,918380.0,918380.0,0.0,0.0,2029342.0,2029342.0,5518000.0,5518000.0,2011.0,,6122.53,6122.53,subject,,
C14H-2010-0036,1,546000.0,546000.0,0.0,0.0,1980365.0,1980365.0,822170.0,822170.0,2011.0,,0.0,0.0,subject,,
C14H-2010-0037,1,0.0,0.0,10936887.0,10936887.0,1869480.0,1869480.0,8958667.0,8958667.0,,,0.0,0.0,subject,,
C14H-2010-0038,1,302677.0,302677.0,0.0,0.0,1695495.0,1695495.0,575086.0,575086.0,1906.0,,0.0,0.0,subject,,
C14H-2010-0039,1,880000.0,880000.0,0.0,0.0,1675920.0,1675920.0,880000.0,880000.0,,,0.0,0.0,subject,,
C14H-2010-0040,1,461147.0,461147.0,0.0,0.0,1368429.0,1368429.0,787275.0,787275.0,1930.0,,0.0,0.0,subject,,
C14H-2010-0041,1,459117.0,459117.0,0.0,0.0,1557909.0,1557909.0,901721.0,901721.0,1931.0,,0.0,0.0,subject,,
C14H-2010-0042,1,471682.0,471682.0,0.0,0.0,1936501.0,1936501.0,1221100.0,1221100.0,2014.0,,0.0,0.0,subject,,
C14H-2011-0001,1,0.0,0.0,300163.0,300163.0,1872494.0,1872494.0,300163.0,300163.0,,,9321.84,9321.84,subject,,
C14H-2011-0002,1,0.0,0.0,0.0,0.0,1979973.0,1979973.0,94978.0,94978.0,2024.0,,7868.0,7868.0,subject,,
C14H-2011-0003,1,681456.0,681456.0,0.0,0.0,194187.0,194187.0,1259866.0,1259866.0,1910.0,,0.0,0.0,subject,,
C14H-2011-0004,1,629987.0,629987.0,0.0,0.0,1509981.0,1509981.0,856955.0,856955.0,1934.0,,0.0,0.0,subject,,
C14H-2011-0005,1,2688000.0,2688000.0,0.0,0.0,1605530.0,1605530.0,2738277.0,2738277.0,1927.0,,5376.0,5376.0,subject,,
C14H-2011-0006,1,2688000.0,2688000.0,0.0,0.0,1513442.0,1513442.0,2688000.0,2688000.0,2012.0,,7680.0,7680.0,subject,,
C14H-2012-0001,1,1149083.0,1149083.0,0.0,0.0,1567053.0,1567053.0,3300000.0,3300000.0,1935.0,,0.0,0.0,subject,,
C14H-2012-0002,1,0.0,0.0,853598.0,853598.0,109854.0,109854.0,260000.0,260000.0,,,0.0,0.0,subject,,
C14H-2012-0003,1,459175.0,459175.0,0.0,0.0,1997635.0,1997635.0,1158609.0,1158609.0,1935.0,,0.0,0.0,subject,,
C14H-2012-0005,1,1433600.0,1433600.0,0.0,0.0,1884009.0,1884009.0,1207967.0,1207967.0,1960.0,,3584.0,3584.0,subject,,
C14H-2012-0006,1,428970.0,428970.0,0.0,0.0,1666291.0,1666291.0,840749.0,840749.0,2013.0,,0.0,0.0,subject,,
C14H-2012-0007,1,460525.0,460525.0,0.0,0.0,1968245.0,1968245.0,1070035.0,1070035.0,2012.0,,0.0,0.0,subject,,
C14H-2012-0008,1,482002.0,482002.0,0.0,0.0,1793693.0,1793693.0,862367.0,862367.0,2012.0,,0.0,0.0,subject,,
C14H-2012-0009,1,1490400.0,1490400.0,0.0,0.0,1518051.0,1518051.0,1490400.0,1490400.0,,,9936.0,9936.0,subject,,
C14H-2012-0010,1,465342.0,465342.0,0.0,0.0,1547841.0,1547841.0,1139524.0,1139524.0,2018.0,,0.0,0.0,subject,,
C14H-2012-0011,1,622125.0,622125.0,0.0,0.0,100844.0,100844.0,1090624.0,1090624.0,1910.0,,0.0,0.0,subject,,
C14H-2012-0012,1,1874830.0,1874830.0,0.0,0.0,2028728.0,2028728.0,3689411.0,3689411.0,2013.0,,0.0,0.0,subject,,
C14H-2012-0013,1,0.0,0.0,90199451.0,90199451.0,180046.0,180046.0,51318446.0,51318446.0,,,151248.0,151248.0,subject,,
C14H-2012-0078,1,145700.0,145700.0,0.0,0.0,181270.0,181270.0,1174345.0,1174345.0,1965.0,,582.8,582.8,subject,,
C14H-2013-0001,1,0.0,0.0,780160.0,780160.0,183856.0,183856.0,200000.0,200000.0,,,15603.19,15603.19,subject,,
C14H-2013-0003,1,25954028.0,25954028.0,0.0,0.0,1604502.0,1604502.0,51055000.0,51055000.0,1950.0,,114083.64,114083.64,subject,,
C14H-2013-0004,1,1259401.0,1259401.0,0.0,0.0,1518441.0,1518441.0,2148827.0,2148827.0,1937.0,,0.0,0.0,subject,,
C14H-2013-0005,1,0.0,0.0,2126464.0,2126464.0,1801064.0,1801064.0,2411669.0,2411669.0,,,10902.0,10902.0,subject,,
C14H-2013-0006,1,483956.0,483956.0,0.0,0.0,178248.0,178248.0,1462608.0,1462608.0,1935.0,,0.0,0.0,subject,,
C14H-2013-0008,1,259125.0,259125.0,0.0,0.0,2029567.0,2029567.0,415733.0,415733.0,1920.0,,0.0,0.0,subject,,
C14H-2013-0140,1,3558144.0,3558144.0,0.0,0.0,1543704.0,1543704.0,4500000.0,4500000.0,1949.0,,0.0,0.0,subject,,
C14H-2014-0001,1,740834.0,740834.0,0.0,0.0,1851191.0,1851191.0,778715.0,778715.0,1950.0,,0.0,0.0,subject,,
C14H-2014-0002,1,716828.0,716828.0,0.0,0.0,1446380.0,1446380.0,1985147.0,1985147.0,2014.0,,0.0,0.0,subject,,
C14H-2014-0003,1,1061047.0,1061047.0,0.0,0.0,1640365.0,1640365.0,3672786.0,3672786.0,2016.0,,0.0,0.0,subject,,
C14H-2014-0004,1,546250.0,546250.0,0.0,0.0,1507125.0,1507125.0,897246.0,897246.0,1938.0,,0.0,0.0,subject,,
C14H-2014-0005,1,540133.0,540133.0,0.0,0.0,1935772.0,1935772.0,1293384.0,1293384.0,1932.0,,0.0,0.0,subject,,
C14H-2014-0006,1,600621.0,600621.0,0.0,0.0,1730962.0,1730962.0,1096579.0,1096579.0,2015.0,,0.0,0.0,subject,,
C14H-2014-0007,1,0.0,0.0,738041.0,738041.0,1801505.0,1801505.0,673654.0,673654.0,,,0.0,0.0,subject,,
C14H-2014-0009,1,411600.0,411600.0,0.0,0.0,1442870.0,1442870.0,974624.0,974624.0,1930.0,,0.0,0.0,subject,,
C14H-2014-0010,1,432279.0,432279.0,0.0,0.0,1981847.0,1981847.0,600000.0,600000.0,1916.0,,0.0,0.0,subject,,
C14H-2014-0011,1,606128.0,606128.0,0.0,0.0,1567394.0,1567394.0,1202843.0,1202843.0,1928.0,,0.0,0.0,subject,,
C14H-2014-0012,1,989573.0,989573.0,0.0,0.0,1921807.0,1921807.0,2180840.0,2180840.0,1933.0,,0.0,0.0,subject,,
C14H-2014-0013,1,548902.0,548902.0,0.0,0.0,1843284.0,1843284.0,859411.0,859411.0,1927.0,,0.0,0.0,subject,,
C14H-2014-0014,106,604025.0,62884162.0,0.0,3011.0,1651304.5,148240474.0,1064712.0,125160767.0,1936.0,,0.0,0.0,subject,,
C14H-2014-0015,1,609134.0,609134.0,0.0,0.0,1752281.0,1752281.0,1217711.0,1217711.0,1931.0,,0.0,0.0,subject,,
C14H-2015-0001,1,0.0,0.0,6060228.0,6060228.0,100073.0,100073.0,5976379.0,5976379.0,,,5225.0,5225.0,subject,,
C14H-2015-0003,1,482836.0,482836.0,0.0,0.0,1946046.0,1946046.0,2001949.0,2001949.0,2021.0,,0.0,0.0,subject,,
C14H-2015-0004,1,1185743.0,1185743.0,0.0,0.0,1625758.0,1625758.0,3131436.0,3131436.0,1940.0,,0.0,0.0,subject,,
C14H-2015-0007,1,527333.0,527333.0,0.0,0.0,1841292.0,1841292.0,674880.0,674880.0,1925.0,,0.0,0.0,subject,,
C14H-2015-0008,1,0.0,0.0,4544800.0,4544800.0,175517.0,175517.0,0.0,0.0,0.0,,69920.0,69920.0,subject,,
C14H-2015-0010,1,312500.0,312500.0,0.0,0.0,1848728.0,1848728.0,1122076.0,1122076.0,1939.0,,0.0,0.0,subject,,
C14H-2015-0011,1,614179.0,614179.0,0.0,0.0,1877685.0,1877685.0,2450000.0,2450000.0,2015.0,,0.0,0.0,subject,,
C14H-2015-0012,1,883886.0,883886.0,0.0,0.0,1870005.0,1870005.0,1050000.0,1050000.0,,,0.0,0.0,subject,,
C14H-2015-0013,1,1440311.0,1440311.0,0.0,0.0,2021034.0,2021034.0,3219989.0,3219989.0,1927.0,,16944.84,16944.84,subject,,
C14H-2015-0053,1,605341.0,605341.0,0.0,0.0,1567962.0,1567962.0,1482837.0,1482837.0,1930.0,,0.0,0.0,subject,,
C14H-2015-0082,1,1032735.0,1032735.0,0.0,0.0,1850418.0,1850418.0,2499016.0,2499016.0,1957.0,,0.0,0.0,subject,,
C14H-2015-0147,1,610714.0,610714.0,0.0,0.0,1658539.0,1658539.0,1180024.0,1180024.0,1925.0,,0.0,0.0,subject,,
C14H-2015-0152,1,1189613.0,1189613.0,0.0,0.0,1654880.0,1654880.0,3139431.0,3139431.0,1939.0,,0.0,0.0,subject,,
C14H-2015-0164,1,779061.0,779061.0,0.0,0.0,1932890.0,1932890.0,1352817.0,1352817.0,1922.0,,0.0,0.0,subject,,
C14H-2016-0005,1,1252466.0,1252466.0,0.0,0.0,1642471.0,1642471.0,1882359.0,1882359.0,1930.0,,0.0,0.0,subject,,
C14H-2016-0007,1,0.0,0.0,0.0,0.0,1613638.0,1613638.0,1180000.0,1180000.0,1930.0,,8385.0,8385.0,subject,,
